taxa.level	taxa.name	age	richness	e.div.0	e.div.5	e.div.9
Family	Dicaeidae	31.4165	45	0.121167619	0.099804059	0.053678766
Family	Dicruridae	25.531	24	0.124478235	0.098927917	0.046763639
Family	Dulidae	41.2342	1	0	0	0
Family	Estrildidae	24.4845	135	0.200342044	0.172333832	0.108935376
Family	Eurylaimidae	24.6834	15	0.109711393	0.084244534	0.035467915
Family	Falcunculidae	43.5875	1	0	0	0
Family	Formicariidae	18.3713	61	0.223766084	0.186921296	0.1059212
Family	Fringillidae	29.7892	158	0.169947331	0.14689072	0.094511055
Family	Furnariidae	9.3548	237	0.584519192	0.510873936	0.342363967
Family	Hirundinidae	36.0994	79	0.121039348	0.102186725	0.060243431
Family	Icteridae	17.2315	97	0.26548536	0.225854992	0.137008038
Family	Irenidae	36.1624	2	0.019167621	0.01121234	0.002635615
Family	Laniidae	23.42	30	0.145226191	0.11702989	0.058111723
Family	Malaconotidae	34.3864	50	0.113766576	0.094184865	0.051617859
Family	Maluridae	49.8418	26	0.065368758	0.052219015	0.025134786
Family	Melanocharitidae	36.131	12	0.06877492	0.051805989	0.020534647
Family	Meliphagidae	37.4296	176	0.138138906	0.119771586	0.077953564
Family	Menuridae	32.0943	2	0.021597205	0.012633555	0.002969692
Family	Mimidae	28.3016	34	0.124599334	0.101132123	0.051538253
Family	Monarchidae	22.0015	98	0.208393404	0.177350302	0.107731007
Family	Motacillidae	32.285	60	0.126818788	0.105861133	0.059827208
Family	Muscicapidae	29.8642	267	0.187088509	0.164003717	0.111096757
Family	Nectariniidae	31.4165	123	0.153173789	0.13136837	0.082129353
Family	Neosittidae	41.1546	2	0.01684252	0.009852243	0.002315906
Family	Oriolidae	26.337	30	0.129141413	0.104068042	0.051675459
Family	Orthonychidae	53.1993	2	0.013029254	0.007621625	0.001791568
Family	Pachycephalidae	41.1546	49	0.094565864	0.078214242	0.042713522
Family	Paradisaeidae	22.0015	40	0.167664907	0.13728268	0.072233039
Family	Pardalotidae	37.4296	4	0.037037381	0.024480377	0.00700954
Family	Paridae	36.6461	51	0.107291789	0.088907047	0.048893592
Family	Parulidae	18.8518	115	0.251696503	0.21538755	0.133552047
Family	Petroicidae	51.1597	43	0.073518807	0.06041948	0.032225729
Family	Peucedramidae	27.4489	1	0	0	0
Family	Philepittidae	24.6834	4	0.056163023	0.037121739	0.010629178
Family	Picathartidae	25.604	2	0.027071832	0.015836006	0.003722472
Family	Pipridae	32.7816	52	0.120532363	0.099969029	0.0551617
Family	Pittidae	36.6719	32	0.094506581	0.076444372	0.038475971
Family	Pityriaseidae	33.4435	1	0	0	0
Family	Platysteiridae	33.6518	26	0.096817898	0.077341767	0.03722722
Family	Polioptilidae	31.5222	14	0.083720595	0.063920127	0.026422938
Family	Pomatostomidae	53.1993	5	0.03025299	0.020650879	0.006324749
Family	Promeropidae	14.1117	2	0.049118617	0.028732549	0.006753983
Family	Prunellidae	27.4489	13	0.093444523	0.070892099	0.028724552
Family	Ptilonorhynchidae	58.6554	19	0.050198941	0.039256149	0.017553702
Family	Pycnonotidae	32.9072	128	0.147445856	0.12661865	0.079538698
Family	Regulidae	45.8315	5	0.035116414	0.023970681	0.007341506
Family	Remizidae	36.6461	11	0.065433846	0.048893592	0.018914623
Family	Rhabdornithidae	26.592	3	0.041313639	0.026066004	0.006856256
Family	Rhinocryptidae	28.5344	52	0.138472991	0.11484891	0.063372237
Family	Rhipiduridae	22.1051	42	0.169086302	0.138793895	0.073704283
Family	Sapayoaidae	39.2424	1	0	0	0
Family	Sittidae	40.1866	25	0.080098237	0.063825986	0.030452326
Family	Sylviidae	28.3621	243	0.193676119	0.169381712	0.113773098
Family	Thamnophilidae	42.0592	194	0.125248653	0.10889062	0.071580555
Family	Troglodytidae	31.5222	78	0.138210811	0.116625764	0.068628555
Family	Turdidae	29.8642	154	0.168661896	0.145668658	0.093461908
Family	Tyrannidae	38.3982	401	0.156100063	0.138113373	0.096712139
Family	Urocynchramidae	14.1117	1	0	0	0
Family	Vangidae	33.6518	14	0.078422472	0.059875044	0.024750805
Family	Viduidae	24.4845	19	0.120257264	0.094042561	0.042051887
Family	Vireonidae	19.7835	52	0.1997242	0.165650402	0.091403886
Family	Ardeidae	68.3398	60	0.059911568	0.05001078	0.028263492
Family	Balaenicipitidae	61.5821	1	0	0	0
Family	Pelecanidae	63.2977	7	0.030742194	0.021901181	0.007425288
Family	Scopidae	61.5821	1	0	0	0
Family	Threskiornithidae	68.3398	32	0.050713287	0.041020904	0.020646636
Family	Phaethontidae	89.4953	3	0.012275642	0.007745068	0.002037219
Family	Phoenicopteridae	76.4564	5	0.021050401	0.014369134	0.004400838
Family	Bucconidae	56.452	34	0.06246653	0.050701497	0.025838146
Family	Galbulidae	56.452	18	0.05120052	0.039879753	0.017594625
Family	Indicatoridae	35.0904	17	0.080740412	0.062616117	0.027229996
Family	Picidae	35.0904	213	0.152785154	0.133165448	0.088345881
Family	Ramphastidae	53.4905	115	0.088706072	0.07590961	0.047068105
Family	Podicipedidae	76.4564	19	0.038511347	0.030116316	0.013466753
Family	Diomedeidae	67.0525	14	0.039358075	0.030049633	0.012421746
Family	Hydrobatidae	71.2996	20	0.042016116	0.0329788	0.014932913
Family	Pelecanoididae	49.1417	4	0.028210143	0.01864589	0.005338933
Family	Procellariidae	49.1417	70	0.086453974	0.07263755	0.042059244
Family	Psittacidae	81.7248	343	0.071431566	0.062985709	0.043573629
Family	Pteroclididae	76.3009	16	0.036337562	0.028047718	0.012008911
Family	Rheidae	70.9	2	0.009776406	0.005718831	0.00134429
Family	Spheniscidae	73.1485	17	0.038732351	0.030037862	0.013062625
Family	Anhingidae	33.6409	2	0.0206043	0.012052743	0.002833164
Family	Fregatidae	56.6518	5	0.028409299	0.019392363	0.005939304
Family	Phalacrocoracidae	33.6409	33	0.103936207	0.084219309	0.042658922
Family	Sulidae	56.6518	9	0.038784727	0.028409299	0.010375428
Family	Tinamidae	102.8402	46	0.037229035	0.030698116	0.01657667
Family	Trogonidae	82.4874	38	0.044098689	0.036010524	0.018761199
Family	Lepidosirenidae	103.2000001	1	0	0	0
Family	Carcharhinidae	72.1	59	0.056553917	0.047173334	0.026586999
Family	Hemigaleidae	72.1	8	0.028841075	0.02086099	0.007359615
Family	Leptochariidae	110	1	0	0	0
Family	Proscylliidae	153	7	0.012718367	0.009060747	0.003071919
Family	Pseudotriakidae	153	4	0.009060747	0.005988828	0.001714799
Family	Heterodontidae	318	9	0.006909511	0.005061126	0.001848386
Family	Chlaydoselachidae	236	2	0.002937064	0.001718072	0.000403857
Family	Hexanchidae	79.7	4	0.017393907	0.011496747	0.003291898
Family	Notorynchidae	79.7	5	0.0201937	0.013784345	0.004221734
Family	Alopiidae	104	3	0.01056358	0.006664877	0.001753092
Family	Carchariidae	122	4	0.011363069	0.00751058	0.002150527
Family	Cetorhinidae	109	1	0	0	0
Family	Lamnidae	109	5	0.014765485	0.010079012	0.003086901
Family	Megachasmidae	104	1	0	0	0
Family	Mitsukurinidae	185	1	0	0	0
Family	Odontaspididae	119	4	0.011649532	0.007699922	0.002204742
Family	Pseudocarchariidae	122	1	0	0	0
Family	Dasyatidae	124	88	0.036107555	0.030608784	0.018323596
Family	Gymnuridae	111	14	0.023775291	0.018152279	0.007503686
Family	Hexatrygonidae	124	1	0	0	0
Family	Myliobatidae	111	41	0.033455604	0.02742813	0.014499441
Family	Plesiobatidae	124	1	0	0	0
Family	Potamotrygonidae	124	28	0.026872617	0.021565715	0.010551071
Family	Urolophidae	124	30	0.027429011	0.022103549	0.010975617
Family	Urotrygonidae	124	17	0.022848495	0.017719553	0.007705737
Family	Brachaeluridae	142	2	0.004881318	0.002855388	0.000671198
Family	Ginglymostomidae	53.1	3	0.020689497	0.013053619	0.003433551
Family	Hemiscylliidae	106	17	0.026728428	0.020728534	0.009014259
Family	Orectolobidae	142	12	0.017499343	0.013181705	0.005224911
Family	Parascylliidae	237	8	0.008774015	0.006346318	0.002238938
Family	Stegosomatidae	53.1	1	0	0	0
Family	Platyrhinidae	274	2	0.002529734	0.0014798	0.000347847
Family	Pristidae	159	7	0.012238429	0.008718832	0.002955998
Family	Pristiophoridae	276	8	0.007534208	0.005449556	0.001922566
Family	Rhinidae	92.4	1	0	0	0
Family	Rhynchobatidae	92.4	2	0.007501593	0.004388151	0.001031495
Family	Rhinobatidae	159	61	0.025854553	0.021597404	0.012238429
Family	Centrophoridae	135	16	0.020537694	0.015852342	0.006787339
Family	Dalatiidae	135	9	0.016275738	0.011921762	0.004353975
Family	Echinorhinidae	214	2	0.003239006	0.001894697	0.000445375
Family	Etmopteridae	135	47	0.028519612	0.023541139	0.012761234
Family	Oxynotidae	135	5	0.011921762	0.008137869	0.002492387
Family	Somniosidae	135	17	0.020986766	0.016275738	0.007077863
Family	Squalidae	170	28	0.019601203	0.015730286	0.007696075
Family	Squatinidae	214	23	0.014651842	0.011611713	0.005435284
Family	Narcinidae	145	30	0.023456534	0.018902345	0.009386045
Family	Torpedinidae	145	22	0.021317534	0.016843773	0.007802773
Family	Chrysochloridae	63.96	21	0.047600413	0.037490545	0.017176552
Family	Tenrecidae	63.96	33	0.054667098	0.044296644	0.022437219
Family	Ailuridae	31.88	1	0	0	0
Family	Canidae	48.27	36	0.07423905	0.060446877	0.031159673
Family	Eupleridae	24.39	9	0.090087109	0.065987614	0.024099494
Family	Felidae	29.95	37	0.120564872	0.098311819	0.050953466
Family	Herpestidae	24.39	34	0.144582227	0.11735141	0.059803814
Family	Hyaenidae	28.05	4	0.049422259	0.032666336	0.00935345
Family	Mephitidae	33.13	12	0.075004728	0.056498707	0.022394728
Family	Mustelidae	30.08	59	0.135556431	0.113071721	0.06372748
Family	Nandiniidae	42.75	1	0	0	0
Family	Odobenidae	16.74	1	0	0	0
Family	Otariidae	16.74	16	0.165626566	0.127841467	0.054736603
Family	Phocidae	23.53	19	0.125135528	0.09785742	0.043757731
Family	Prionodontidae	29.95	2	0.023143478	0.013538067	0.00318231
Family	Procyonidae	30.08	14	0.087734619	0.066984808	0.027689798
Family	Ursidae	38.43	8	0.05410985	0.039138106	0.013807657
Family	Viverridae	32.99	33	0.105986892	0.085880974	0.043500592
Family	Balaenidae	21.23	4	0.065298839	0.043160185	0.012358185
Family	Balaenopteridae	13.4	8	0.155182205	0.112244582	0.039599123
Family	Delphinidae	15.66	36	0.228832627	0.18631997	0.096045811
Family	Eschrichtiidae	13.4	1	0	0	0
Family	Iniidae	22.67	3	0.048461063	0.030575526	0.008042415
Family	Monodontidae	13.74	2	0.050447393	0.029509833	0.006936694
Family	Neobalaenidae	17.51	1	0	0	0
Family	Phocoenidae	13.74	7	0.141623737	0.100894786	0.03420696
Family	Physeteridae	32.25	3	0.034065497	0.021492936	0.005653382
Family	Platanistidae	30.27	1	0	0	0
Family	Ziphiidae	28.82	21	0.105639224	0.083202473	0.038119788
Family	Craseonycteridae	44.2	1	0	0	0
Family	Emballonuridae	52.1	52	0.075839611	0.062901051	0.034708038
Family	Furipteridae	33.08	2	0.020953663	0.012257107	0.002881203
Family	Hipposideridae	44.2	84	0.100244724	0.084830409	0.050452814
Family	Megadermatidae	44.2	5	0.036412622	0.024855482	0.007612494
Family	Molossidae	49.29	100	0.093430111	0.079569352	0.048463437
Family	Mormoopidae	33.86	9	0.064891452	0.04753213	0.017359323
Family	Mystacinidae	48.84	2	0.014192203	0.008301906	0.001951478
Family	Myzopodidae	54.43	2	0.012734653	0.007449295	0.00175106
Family	Natalidae	52.35	11	0.045805067	0.034226542	0.013240634
Family	Noctilionidae	33.08	2	0.020953663	0.012257107	0.002881203
Family	Nycteridae	52.1	16	0.053216674	0.041076126	0.017587154
Family	Phyllostomidae	33.86	174	0.152364303	0.132062575	0.085850592
Family	Pteropodidae	63.21	187	0.082757611	0.071876203	0.047073716
Family	Rhinolophidae	44.2	74	0.097377038	0.081998664	0.047879084
Family	Rhinopomatidae	52.82	1	0	0	0
Family	Thyropteridae	40.43	4	0.034288755	0.022663634	0.006489346
Family	Vespertilionidae	49.29	421	0.122593484	0.108578984	0.07630757
Family	Dasypodidae	68.19	21	0.044647638	0.035164911	0.016111047
Family	Dasyuridae	34.39	72	0.12435784	0.104603439	0.060827684
Family	Myrmecobiidae	34.39	1	0	0	0
Family	Cynocephalidae	79.65	2	0.008702413	0.005090585	0.001196612
Family	Didelphidae	80.95	99	0.056764915	0.048326411	0.029395258
Family	Acrobatidae	48.96	2	0.014157418	0.008281559	0.001946695
Family	Burramyidae	48.63	5	0.033095577	0.022591246	0.006919026
Family	Hypsiprymnodontidae	36.37	1	0	0	0
Family	Macropodidae	25.67	67	0.163797921	0.137372829	0.079008502
Family	Petauridae	41.19	11	0.058215472	0.043499866	0.016828045
Family	Phalangeridae	48.63	26	0.066997667	0.053520249	0.025761114
Family	Phascolarctidae	40.05	1	0	0	0
Family	Potoroidae	25.67	11	0.09341236	0.069799746	0.027002228
Family	Pseudocheiridae	41.19	18	0.070171686	0.054656271	0.024113906
Family	Tarsipedidae	45.11	1	0	0	0
Family	Vombatidae	40.05	3	0.027431018	0.017307046	0.004552348
Family	Erinaceidae	70.49	24	0.045085173	0.035831021	0.016937473
Family	Procaviidae	61.53	5	0.026156963	0.017854905	0.005468426
Family	Leporidae	49.69	62	0.083057645	0.069430218	0.039446464
Family	Ochotonidae	49.69	30	0.068448327	0.055158785	0.027389345
Family	Macroscelididae	75.77	17	0.037392284	0.028998609	0.012610683
Family	Antilocapridae	20.32	1	0	0	0
Family	Bovidae	18.91	139	0.260945211	0.224669235	0.142497471
Family	Camelidae	65.76	3	0.016706391	0.010540559	0.00277253
Family	Cervidae	20.57	56	0.195690408	0.162853869	0.090996703
Family	Giraffidae	20.32	2	0.034111574	0.019953992	0.004690462
Family	Hippopotamidae	55.76	4	0.024861807	0.016432761	0.004705241
Family	Moschidae	18.91	7	0.102903763	0.07331012	0.024854766
Family	Suidae	31.2	18	0.09264012	0.072156788	0.031834993
Family	Tayassuidae	31.2	3	0.035211932	0.022216256	0.00584364
Family	Tragulidae	42.68	10	0.053949979	0.039942551	0.015038751
Family	Microbiotheriidae	70.68	1	0	0	0
Family	Ornithorhynchidae	50	1	0	0	0
Family	Tachyglossidae	50	4	0.027725887	0.018325815	0.005247285
Family	Notoryctidae	67.29	2	0.010300894	0.006025637	0.001416409
Family	Caenolestidae	90.7	6	0.01975479	0.013812161	0.004470398
Family	Peramelidae	31.03	19	0.094890073	0.074205127	0.033181419
Family	Thylacomyidae	31.03	2	0.022337969	0.013066874	0.003071549
Family	Equidae	58.27	7	0.033394717	0.023790876	0.008065962
Family	Rhinocerotidae	52.16	5	0.030855788	0.021062352	0.006450771
Family	Tapiridae	52.16	4	0.026577729	0.017566924	0.00502999
Family	Manidae	79.73	8	0.026081043	0.018864636	0.006655315
Family	Bradypodidae	26.35	4	0.052610792	0.034773842	0.009956898
Family	Cyclopedidae	41.36	1	0	0	0
Family	Megalonychidae	26.35	2	0.026305396	0.01538767	0.003617085
Family	Myrmecophagidae	41.36	3	0.026562193	0.016758878	0.004408161
Family	Atelidae	15.81	28	0.210765624	0.169142862	0.082753499
Family	Cebidae	15.81	17	0.17920388	0.138976887	0.060437157
Family	Cercopithecidae	21.48	123	0.224030929	0.192138472	0.120121826
Family	Cheirogaleidae	30.06	32	0.115293942	0.093258828	0.046939021
Family	Daubentoniidae	52.87	1	0	0	0
Family	Galagidae	37.98	18	0.076102469	0.059275719	0.026151969
Family	Hominidae	16.42	7	0.118508535	0.084427184	0.028623851
Family	Hylobatidae	16.42	16	0.168854368	0.130332897	0.055803333
Family	Indriidae	30.06	19	0.097952062	0.076599637	0.034252143
Family	Lemuridae	30.82	21	0.098783986	0.077803221	0.035646083
Family	Lorisidae	37.98	10	0.060626253	0.044885416	0.016899786
Family	Tarsiidae	59.07	10	0.038980618	0.028859795	0.010865988
Family	Elephantidae	61.53	2	0.011265191	0.006589714	0.001549003
Family	Abrocomidae	26.2	10	0.087884927	0.065066721	0.02449824
Family	Anomaluridae	54.51	7	0.035698223	0.025431927	0.008622338
Family	Aplodontiidae	52.29	1	0	0	0
Family	Bathyergidae	38.38	15	0.07055889	0.054180342	0.022810546
Family	Calomyscidae	31.06	8	0.06694918	0.0484249	0.017083975
Family	Capromyidae	19.96	19	0.147516983	0.115359975	0.051584139
Family	Castoridae	58.53	2	0.011842597	0.006927475	0.001628399
Family	Caviidae	28.31	18	0.102097201	0.079522847	0.035084838
Family	Chinchillidae	27.34	7	0.071174475	0.050705719	0.017191062
Family	Cricetidae	22.23	699	0.294631162	0.263514762	0.191626586
Family	Ctenodactylidae	42.16	5	0.038174524	0.026058166	0.007980841
Family	Ctenomyidae	25.72	60	0.159189135	0.132882064	0.075098033
Family	Cuniculidae	30.18	2	0.022967103	0.013434894	0.003158058
Family	Dasyproctidae	28.31	19	0.104007029	0.081334691	0.03636946
Family	Diatomyidae	42.16	1	0	0	0
Family	Dinomyidae	27.34	1	0	0	0
Family	Dipodidae	51.51	50	0.075946865	0.062874752	0.034458403
Family	Echimyidae	15.91	90	0.282829018	0.239956777	0.144093951
Family	Erethizontidae	37.69	18	0.076688028	0.059731807	0.026353191
Family	Geomyidae	32.69	39	0.112069796	0.091640632	0.04798458
Family	Gliridae	60.2	28	0.055352234	0.044421074	0.021733103
Family	Heteromyidae	32.69	62	0.126250669	0.10553648	0.059960073
Family	Hystricidae	45.04	11	0.053239238	0.039781516	0.015389591
Family	Muridae	22.23	715	0.295649237	0.264531398	0.192631862
Family	Myocastoridae	15.91	1	0	0	0
Family	Nesomyidae	25.66	60	0.159561363	0.133192778	0.075273633
Family	Octodontidae	25.72	13	0.099725869	0.075657471	0.030655418
Family	Pedetidae	54.51	2	0.012715964	0.007438362	0.00174849
Family	Petromuridae	23.17	1	0	0	0
Family	Sciuridae	52.29	279	0.107691945	0.09450454	0.064264207
Family	Spalacidae	41.92	21	0.072626967	0.0572017	0.026207354
Family	Thryonomyidae	23.17	2	0.029915718	0.017499573	0.004113517
Family	Ptilocercidae	56.88	1	0	0	0
Family	Tupaiidae	56.88	19	0.051765805	0.040481454	0.018101607
Family	Dugongidae	32.64	2	0.021236127	0.012422338	0.002920042
Family	Trichechidae	32.64	3	0.033658465	0.021236127	0.005585832
Family	Solenodontidae	74.54	3	0.01473856	0.009298996	0.002445956
Family	Soricidae	66.66	376	0.088952732	0.07859433	0.05476535
Family	Talpidae	66.66	41	0.055709152	0.045672404	0.024143983
Family	Orycteropodidae	77.02	1	0	0	0
Family	Aliigatoridae	88.3251	8	0.023543042	0.017028879	0.006007672
Family	Crocodylidae	54.2912	15	0.049880095	0.038301632	0.016125426
Family	Gavialidae	54.2912	2	0.012767211	0.007468339	0.001755536
Family	Acrochordidae	65.6334	3	0.016738616	0.010560891	0.002777878
Family	Agamidae	116.7492	448	0.052289808	0.046371844	0.032737683
Family	Amphisbaenidae	69.4603	171	0.074023054	0.064127959	0.041611852
Family	Anguidae	101.755	130	0.047835826	0.04109921	0.025864958
Family	Aniliidae	80.5415	1	0	0	0
Family	Anomalepididae	131.1	18	0.022047077	0.017172325	0.007576291
Family	Anomochilidae	42.6207	3	0.025776496	0.016263158	0.00427777
Family	Bipedidae	82.3246	3	0.013344885	0.008419685	0.002214667
Family	Blanidae	78.1562	7	0.024897707	0.017737484	0.006013645
Family	Boidae	78.123	57	0.051752381	0.04310249	0.02415511
Family	Bolyeriidae	80.4623	2	0.008614558	0.005039194	0.001184532
Family	Cadeidae	76.5806	2	0.009051211	0.005294619	0.001244573
Family	Carphodactylidae	56.3456	30	0.060363141	0.048643373	0.024154088
Family	Chamaeleonidae	116.7492	200	0.045382044	0.039487703	0.026036574
Family	Colubridae	55.3814	1822	0.135563386	0.123057409	0.094075492
Family	Cordylidae	99.0009	66	0.04231936	0.035469833	0.020352371
Family	Corytophanidae	83.402	9	0.026344987	0.019297354	0.007047633
Family	Crotaphytidae	87.7674	12	0.02831241	0.02132685	0.00845345
Family	Cylindrophiidae	42.6207	10	0.054025042	0.039998125	0.015059675
Family	Dactyloidae	83.402	395	0.071687559	0.063406957	0.044349414
Family	Dibamidae	174.1424	23	0.018005346	0.014269395	0.006679308
Family	Diplodactylidae	59.0741	130	0.082397099	0.070793294	0.044552331
Family	Elapidae	48.4357	353	0.12111868	0.106866417	0.074099458
Family	Eublepharidae	85.8443	33	0.040730806	0.033004094	0.016717295
Family	Gekkonidae	79.7111	1022	0.086932896	0.078249423	0.058156259
Family	Gerrhosauridae	99.0009	37	0.036473587	0.029741537	0.01541457
Family	Gymnophthalmidae	86.2656	246	0.063818388	0.055830379	0.037543105
Family	Helodermatidae	101.755	2	0.006811923	0.003984719	0.000936663
Family	Homalopsidae	52.8088	53	0.075182392	0.062410751	0.034550099
Family	Hoplocercidae	81.2073	16	0.034142112	0.026353125	0.011283354
Family	Iguanidae	99.4937	42	0.037566897	0.030836655	0.016375314
Family	Lacertidae	126.6	322	0.045612571	0.040161968	0.027642443
Family	Lamprophiidae	48.4357	306	0.118168729	0.103925422	0.071228196
